,Game title,Release date,Price,Discount price,User review,Platform,Tag
5268,Transistor,"20 May, 2014",7700.0,1540.0,1.0,7,Hack and Slash
5269,Blightbound,"29 Jul, 2020",7700.0,6160.0,1.0,1,Hack and Slash
5270,古剑奇谭三(Gujian3),"14 Dec, 2018",11500.0,8625.0,1.0,1,Hack and Slash
5271,Eastern Exorcist,"14 Aug, 2020",7200.0,5760.0,1.0,1,Hack and Slash
5272,Mount & Blade: Warband DLC Collection,,22497.0,4779.0,1.0,7,Hack and Slash
5273,SENRAN KAGURA ESTIVAL VERSUS,"17 Mar, 2017",11500.0,5750.0,1.0,1,Hack and Slash
5274,LIGHTNING RETURNS™: FINAL FANTASY® XIII,"10 Dec, 2015",13800.0,6900.0,1.0,1,Hack and Slash
5275,SENRAN KAGURA Burst Re:Newal,"22 Jan, 2019",11500.0,5750.0,1.0,1,Hack and Slash
5276,Bullet Girls Phantasia,"16 Jan, 2020",11500.0,9200.0,1.0,1,Hack and Slash
5277,Code of Princess EX,"2 Oct, 2020",7700.0,5775.0,,1,Hack and Slash
5278,Onechanbara Z2: Chaos,"2 Jun, 2016",18300.0,5124.0,1.0,1,Hack and Slash
5279,Quest Hunter,"8 Mar, 2019",7700.0,3080.0,1.0,7,Hack and Slash
5280,Girl Hunter VS Zombie Bundle,,33200.0,8367.0,1.0,1,Hack and Slash
5281,Bladed fury,"17 Dec, 2018",4400.0,2200.0,1.0,1,Hack and Slash
5282,SENRAN KAGURA SHINOVI VERSUS,"1 Jun, 2016",7700.0,3850.0,1.0,1,Hack and Slash
5283,NieR:Automata™ - 3C3C1D119440927,"2 May, 2017",7426.0,3713.0,1.0,1,Hack and Slash
5284,FINAL FANTASY TYPE-0™ HD,"18 Aug, 2015",20500.0,10250.0,0.0,1,Hack and Slash
5285,Book of Demons,"14 Dec, 2018",9500.0,2375.0,1.0,3,Hack and Slash
5286,SINNER: Sacrifice for Redemption,"22 Oct, 2018",7800.0,2730.0,0.0,1,Hack and Slash
5287,Bastion + Original Soundtrack,,10800.0,2023.0,1.0,7,Hack and Slash
5288,Devil Slayer - Raksasi,"12 Nov, 2019",5300.0,4240.0,1.0,1,Hack and Slash
5289,HELLGATE: London,"15 Nov, 2018",5700.0,4275.0,0.0,1,Hack and Slash
5290,Regions Of Ruin,"5 Feb, 2018",5300.0,1060.0,1.0,7,Hack and Slash
5291,ONINAKI,"22 Aug, 2019",29990.0,14995.0,0.0,1,Hack and Slash
5292,Reignfall,"10 Dec, 2018",2400.0,600.0,1.0,1,Hack and Slash
5293,Transistor + Original Soundtrack,,12100.0,2244.0,1.0,7,Hack and Slash
5294,Diabolic,"26 Mar, 2018",1900.0,266.0,1.0,1,Hack and Slash
5295,Quest Hunter: Collector's Edition,,12500.0,4500.0,1.0,7,Hack and Slash
5296,Story of a Gladiator,"27 Nov, 2019",4900.0,2401.0,1.0,3,Hack and Slash
5297,Book of Demons to Supporter's Pack Upgrade,,36400.0,21663.0,1.0,1,Hack and Slash
5298,Red Matter,"10 Nov, 2018",9500.0,6175.0,1.0,1,Walking Simulator
5299,ABZU,"2 Aug, 2016",9500.0,4750.0,1.0,1,Walking Simulator
5300,Metamorphosis,"12 Aug, 2020",9500.0,6365.0,1.0,1,Walking Simulator
5301,The Gardens Between,"19 Sep, 2018",7700.0,1540.0,1.0,7,Walking Simulator
5302,Narcosis,"28 Mar, 2017",6400.0,1600.0,1.0,3,Walking Simulator
5303,Last Day of June,"31 Aug, 2017",9500.0,2375.0,1.0,1,Walking Simulator
5304,The Sojourn,"29 Sep, 2020",11280.0,7557.0,0.0,1,Walking Simulator
5305,Pamali: Indonesian Folklore Horror,"27 Dec, 2018",2399.0,1199.0,1.0,1,Walking Simulator
5306,Broken Reality,"29 Nov, 2018",6400.0,3200.0,1.0,1,Walking Simulator
5307,Valley,"24 Aug, 2016",6400.0,2560.0,1.0,7,Walking Simulator
5308,INFRA,"15 Jan, 2016",11500.0,4025.0,1.0,1,Walking Simulator
5309,No one lives under the lighthouse,"21 Apr, 2020",2400.0,2160.0,1.0,1,Walking Simulator
5310,The Sojourn Digital Deluxe Edition,,13680.0,9231.0,0.0,1,Walking Simulator
5311,Locked Up,"23 Apr, 2020",5700.0,3819.0,1.0,1,Walking Simulator
5312,Pamali: Folklore Anthology - New Player Bundle,,9596.0,5576.0,1.0,1,Walking Simulator
5313,Pamali: Indonesian Folklore Horror - The Hungry Witch,"27 Dec, 2018",2399.0,1919.0,0.0,1,Walking Simulator
5314,Welcome to Hanwell,"20 Oct, 2017",6400.0,640.0,0.0,1,Walking Simulator
5315,ZAAM,"13 Aug, 2020",4400.0,2640.0,0.0,1,Walking Simulator
5316,EMBERZONE,"18 Jul, 2020",500.0,250.0,0.0,1,Walking Simulator
5317,Debris,"23 Oct, 2017",4400.0,1760.0,0.0,3,Walking Simulator
5318,Call of Fries,"10 Jun, 2019",1900.0,380.0,1.0,1,Walking Simulator
5319,Kabukicho Story,"1 Aug, 2020",500.0,250.0,1.0,1,Walking Simulator
5320,Xsyon - Prelude,"29 Dec, 2014",14500.0,4785.0,1.0,1,Walking Simulator
5321,Games by Tonguç Bodur,,30600.0,18807.0,0.0,1,Walking Simulator
5322,0°N 0°W,"1 Mar, 2018",4900.0,3430.0,1.0,7,Walking Simulator
5323,Kaf Publishing Bundle,,6300.0,3234.0,1.0,1,Walking Simulator
5324,Drizzlepath: Deja Vu,"25 May, 2018",1900.0,950.0,1.0,1,Walking Simulator
5325,Broken Reality Hypnospace Outlaw,,14100.0,9265.0,1.0,1,Walking Simulator
5326,The Hunting God,"28 Jul, 2017",1500.0,750.0,0.0,1,Walking Simulator
5327,Blue Isle Catalog,,25700.0,13515.0,1.0,1,Walking Simulator
5328,The Life Of Greather,"25 Aug, 2016",1000.0,250.0,0.0,1,Walking Simulator
5329,Pluviophile,"11 Jun, 2020",500.0,375.0,1.0,1,Walking Simulator
5330,Bottle: Pilgrim,"10 Nov, 2017",1900.0,950.0,0.0,1,Walking Simulator
5331,The Next Door,"22 Mar, 2016",600.0,300.0,0.0,1,Walking Simulator
5332,Simulation Super Pack,,3300.0,752.0,0.0,1,Walking Simulator
5333,Amazing,,8400.0,1806.0,0.0,1,Walking Simulator
5334,THE IMPOSSIBLE Collector's Edition,,2900.0,1620.0,1.0,7,Walking Simulator
5335,随风而逝/Story About Times,"25 Feb, 2020",2400.0,1440.0,1.0,1,Walking Simulator
5336,Scary Maze,"6 Jun, 2018",500.0,275.0,0.0,1,Walking Simulator
5337,The Gardens Between - Game & Soundtrack Bundle,,12100.0,5049.0,1.0,7,Walking Simulator
5338,Red Lake,"25 Mar, 2015",600.0,252.0,0.0,1,Walking Simulator
5339,Pamali: Complete the Collection Bundle,,7197.0,4989.0,0.0,1,Walking Simulator
5340,Marginal games,,33500.0,4270.0,0.0,1,Walking Simulator
5341,Valley + Soundtrack,,8800.0,4588.0,1.0,7,Walking Simulator
5342,Education,"23 Apr, 2020",1000.0,650.0,0.0,1,Walking Simulator
5343,Loco Parentis VR,"13 Mar, 2020",6500.0,4875.0,0.0,1,Walking Simulator
5344,The Xenon Bundle,,10100.0,6949.0,0.0,1,Walking Simulator
5345,Self-Checkout Unlimited,"1 Oct, 2020",3800.0,3230.0,,1,Walking Simulator
5346,Ultimate British Horror Bundle,,30400.0,16826.0,1.0,1,Walking Simulator
5347,There The Light,"31 May, 2019",2400.0,1800.0,1.0,3,Walking Simulator
5348,Sid Meier’s Civilization® VI,"20 Oct, 2016",44990.0,11247.0,1.0,7,Historical
5349,Battlefield ™ V,"11 Jun, 2020",47900.0,19160.0,0.0,1,Historical
5350,Mount & Blade II: Bannerlord,"30 Mar, 2020",29900.0,23920.0,1.0,1,Historical
5351,Sid Meier's Civilization VI : Platinum Edition,,103964.0,28471.0,1.0,7,Historical
5352,Battlefield Bundle,,111700.0,28007.0,1.0,1,Historical
5353,Battlefield 1 ™,"11 Jun, 2020",31900.0,11803.0,1.0,1,Historical
5354,Sid Meier's Civilization® VI: Gathering Storm,"13 Feb, 2019",19990.0,9995.0,1.0,7,Historical
5355,Mount & Blade: Warband,"31 Mar, 2010",9999.0,2499.0,1.0,7,Historical
5356,The Warlord package,,39899.0,26419.0,1.0,1,Historical
5357,Mount & Blade Legacy Collection,,32495.0,6495.0,1.0,1,Historical
5358,Ultimate Admiral: Age of Sail,"4 Mar, 2020",14900.0,11175.0,1.0,1,Historical
5359,Stronghold Crusader 2,"22 Sep, 2014",14900.0,1490.0,0.0,1,Historical
5360,Mount & Blade: Warband - Viking Conquest Reforged Edition,"11 Dec, 2014",7499.0,1874.0,1.0,7,Historical
5361,This Land Is My Land,"20 Nov, 2019",14900.0,12665.0,1.0,1,Historical
5362,Mount & Blade: Warband - Napoleonic Wars,"19 Apr, 2012",4999.0,1249.0,1.0,7,Historical
5363,Mount & Blade: With Fire & Sword,"3 May, 2011",4999.0,1249.0,1.0,1,Historical
5364,Mount & Blade: Warband DLC Collection,,22497.0,4779.0,1.0,7,Historical
5365,Stronghold Crusader HD,"21 Oct, 2013",5500.0,1100.0,1.0,1,Historical
5366,Mount & Blade,"3 Nov, 2008",4999.0,1249.0,1.0,1,Historical
5367,Stronghold Legends: Steam Edition,"15 Sep, 2016",7500.0,2475.0,1.0,1,Historical
5368,Sid Meier's Civilization IV: Colonization,"23 Sep, 2008",14500.0,3625.0,1.0,3,Historical
5369,Sid Meier's Civilization Anthology,,64800.0,10626.0,1.0,1,Historical
5370,Tempest: Pirate Action RPG,"22 Aug, 2016",6400.0,1920.0,1.0,3,Historical
5371,Battlefield: Bad Company 2 Vietnam,"18 Dec, 2010",10999.0,3629.0,1.0,1,Historical
5372,Ken Follett's The Pillars of the Earth,"15 Aug, 2017",14999.0,2999.0,1.0,7,Historical
5373,Strategic Mind: Blitzkrieg,"22 May, 2020",14900.0,11920.0,1.0,1,Historical
5374,Stronghold HD,"21 Oct, 2013",3500.0,875.0,1.0,1,Historical
5375,Zeus + Poseidon,"15 Dec, 2016",6500.0,3250.0,1.0,1,Historical
5376,Knights of Honor,"4 Feb, 2009",5500.0,1375.0,1.0,1,Historical
5377,Operator's Pack,,48800.0,21248.0,1.0,3,Historical
5378,Orbi Universo,"10 Jan, 2020",6400.0,3840.0,1.0,1,Historical
5379,Sid Meier's Civilization® III Complete,"25 Oct, 2006",3000.0,750.0,1.0,1,Historical
5380,Catmaze,"24 May, 2018",4400.0,1760.0,1.0,7,Historical
5381,This Land Is My Land Founders Edition,,29800.0,25330.0,1.0,1,Historical
5382,汉匈决战/Han Xiongnu Wars,"7 Dec, 2017",4400.0,1628.0,0.0,1,Historical
5383,Sid Meier's Civilization® IV,"25 Oct, 2006",14500.0,3625.0,1.0,3,Historical
5384,Tempest - Treasure Lands,"8 Aug, 2017",2400.0,1200.0,0.0,7,Historical
5385,Strategy & Tactics: Wargame Collection,"22 Apr, 2016",5500.0,1650.0,1.0,3,Historical
5386,Out of the Park Baseball 21 + Franchise Hockey Manager 6,,22600.0,10282.0,1.0,3,Historical
5387,CivCity: Rome,"6 Apr, 2007",5500.0,1650.0,1.0,1,Historical
5388,Story of a Gladiator,"27 Nov, 2019",4900.0,2401.0,1.0,3,Historical
5389,Europa Universalis: Rome - Gold Edition ,"18 Dec, 2008",5500.0,1375.0,0.0,1,Historical
5390,Civilization IV: Beyond the Sword,"24 Jul, 2007",14500.0,3625.0,1.0,3,Historical
5391,romantic player,"15 Jul, 2020",1500.0,1350.0,1.0,1,Historical
5392,Strategy & Tactics: Dark Ages,"4 Aug, 2017",7500.0,2625.0,0.0,1,Historical
5393,Strategy from Hamsters Gaming,,20699.0,11129.0,1.0,1,Historical
5394,Stronghold 3 Gold,"25 May, 2012",14500.0,3625.0,-1.0,7,Historical
5395,Strategic Mind: Blitzkrieg + Soundtrack,,17700.0,13984.0,1.0,1,Historical
5396,Making History: The Calm & the Storm,"13 Mar, 2007",3000.0,600.0,1.0,1,Historical
5397,Trivia Vault: Science & History Trivia,"14 Aug, 2017",6600.0,660.0,0.0,1,Historical
5398,Dying Light,"26 Jan, 2015",24990.0,8496.0,1.0,7,PvE
5399,Dying Light Enhanced Edition,,39990.0,11997.0,1.0,7,PvE
5400,Drake Hollow,"1 Oct, 2020",11500.0,10350.0,1.0,1,PvE
5401,Darksburg,"23 Sep, 2020",7700.0,3850.0,1.0,1,PvE
5402,Dying Light Ultimate Collection,,67290.0,40563.0,1.0,7,PvE
5403,Zero Hour,"12 Aug, 2020",5300.0,4770.0,1.0,1,PvE
5404,Debris,"23 Oct, 2017",4400.0,1760.0,0.0,3,PvE
5405,Daedalic Multiplayer Bundle,,31800.0,16500.0,1.0,1,PvE
5406,Eternity Warriors™ VR,"17 Sep, 2017",7500.0,5625.0,1.0,1,PvE
5407,Blacklist Brigade,"28 May, 2019",4900.0,2450.0,1.0,1,PvE
5408,Cruel Bands Career 残酷乐队生涯,"5 Aug, 2020",1900.0,1425.0,1.0,3,PvE
5409,Mini Island Challenge Bundle,,11000.0,5252.0,1.0,1,PvE
5410,Undead Darlings ~no cure for love~,"28 Sep, 2020",11500.0,10350.0,,7,PvE
5411,Death is not a sin - Full,,10400.0,4160.0,1.0,1,PvE
5412,Slash or Die,"3 Jun, 2016",2800.0,1400.0,1.0,1,PvE
5413,Redemption: Saints And Sinners,"18 Nov, 2016",500.0,250.0,0.0,1,PvE
5414,I Know Everything,"7 Jun, 2019",1900.0,855.0,1.0,7,PvE
5415,Cruel Bands Career + Soundtrack,,2900.0,2182.0,1.0,3,PvE
5416,Death is not a sin,,10400.0,4680.0,1.0,1,PvE
5417,Sword And Gunpowder VR Bundle,,27200.0,21526.0,1.0,1,PvE
5418,Onblind Mega Bundle 2,,12800.0,8435.0,0.0,1,PvE
5419,BattleBlade,"31 Aug, 2018",1900.0,475.0,,1,PvE
5420,Grindzones,"9 May, 2019",1500.0,255.0,-1.0,1,PvE
5421,NLB project games collection,,8700.0,5741.0,0.0,7,PvE
5422,Mutant Entertainment Complete Bundle,,6400.0,5249.0,1.0,1,PvE
5423,My Lil Horror,"22 Jul, 2020",500.0,250.0,,7,PvE
5424,Mygnar,"1 Oct, 2020",500.0,300.0,,1,PvE
5425,EPEJSODION Dodgeball Attack,"26 Aug, 2020",4400.0,2200.0,,1,PvE
5426,Flying propeller,"31 Jul, 2020",500.0,250.0,,1,PvE
5427,PERFECT MATTER,"29 Sep, 2020",2800.0,2520.0,,1,PvE
5428,Black Lime Studio's Collection,,4000.0,3324.0,0.0,1,PvE
5429,Astral Towers,"29 Sep, 2020",2400.0,1920.0,,1,PvE
5430,История бомжа,"23 Aug, 2020",500.0,250.0,,1,PvE
5431,Infernal Dream: Premium Bundle,,12600.0,3466.0,-1.0,1,PvE
5432,Galaxy in Peril: Time Trouble,"30 Sep, 2020",1500.0,1350.0,,1,PvE
5433,Tailwind,"28 Jul, 2017",2800.0,1400.0,,1,PvE
5434,Sainthum 圣颂,"29 Sep, 2020",3000.0,2400.0,,3,PvE
5435,Glory,"2 Sep, 2020",2800.0,2100.0,,1,PvE
5436,Gems of Fate: the Charmed King,"14 May, 2020",3300.0,2739.0,,1,PvE
5437,Supergiant Collection,,48900.0,18980.0,1.0,1,Hand-drawn
5438,Pyre,"25 Jul, 2017",7700.0,2310.0,1.0,7,Hand-drawn
5439,Eastern Exorcist,"14 Aug, 2020",7200.0,5760.0,1.0,1,Hand-drawn
5440,COCKHEAD,"27 Sep, 2020",3300.0,2409.0,1.0,1,Hand-drawn
5441,Elmarion: Dragon time,"12 Mar, 2020",4400.0,2640.0,1.0,1,Hand-drawn
5442,Creepy Tale,"21 Feb, 2020",2400.0,1200.0,1.0,7,Hand-drawn
5443,Pyre: Soundtrack Edition,,12100.0,2898.0,1.0,7,Hand-drawn
5444,Defeated Girl,"1 Oct, 2020",1000.0,600.0,1.0,1,Hand-drawn
5445,The Bridge,"22 Feb, 2013",5500.0,825.0,1.0,7,Hand-drawn
5446,Daedalic - Gigantic Bundle,"17 Nov, 2015",55700.0,5570.0,1.0,1,Hand-drawn
5447,Kelvin and the Infamous Machine,"21 Jul, 2016",4400.0,660.0,1.0,7,Hand-drawn
5448,Shapik: The Moon Quest,"22 Apr, 2020",3800.0,1710.0,1.0,3,Hand-drawn
5449,Braveland Wizard,"4 Dec, 2014",3800.0,950.0,1.0,7,Hand-drawn
5450,Odysseus Kosmos and his Robot Quest (Complete Season),"1 Dec, 2017",7500.0,2250.0,1.0,1,Hand-drawn
5451,Butterscotch Bundle,,14100.0,8370.0,1.0,1,Hand-drawn
5452,AntVentor,"17 May, 2018",2499.0,924.0,1.0,7,Hand-drawn
5453,Secret Gardens,,27900.0,17392.0,1.0,3,Hand-drawn
5454,TSIOQUE,"7 Nov, 2018",6100.0,3965.0,1.0,3,Hand-drawn
5455,The Franz Kafka Videogame,"6 Apr, 2017",3300.0,330.0,0.0,1,Hand-drawn
5456,Sanator: Scarlet Scarf,"6 Jun, 2019",4400.0,1760.0,1.0,7,Hand-drawn
5457,Wailing Heights,"27 Apr, 2016",5500.0,1100.0,1.0,7,Hand-drawn
5458,Story of a Gladiator,"27 Nov, 2019",4900.0,2401.0,1.0,3,Hand-drawn
5459,Neofeud,"19 Sep, 2017",6400.0,1920.0,1.0,1,Hand-drawn
5460,Family Mysteries Collection,,19200.0,12218.0,1.0,7,Hand-drawn
5461,Wailing Heights Deluxe Edition,,10900.0,1853.0,1.0,7,Hand-drawn
5462,Faerie Solitaire Remastered,"22 Dec, 2017",5500.0,1100.0,1.0,7,Hand-drawn
5463,AntVentor Macro Edition,,3999.0,1287.0,1.0,7,Hand-drawn
5464,Braveland Pirate,"14 Sep, 2015",7500.0,1875.0,1.0,7,Hand-drawn
5465,Witch of Ice Kingdom Ⅱ,"6 Jan, 2017",1900.0,475.0,1.0,1,Hand-drawn
5466,Potata: fairy flower,"16 Dec, 2019",4100.0,2460.0,1.0,1,Hand-drawn
5467,异世界的无厘头生活,"29 May, 2020",500.0,250.0,0.0,1,Hand-drawn
5468,Cross of the Dutchman,"10 Sep, 2015",4900.0,2450.0,1.0,7,Hand-drawn
5469,Cruel Bands Career 残酷乐队生涯,"5 Aug, 2020",1900.0,1425.0,1.0,3,Hand-drawn
5470,Battle Ram,"21 Mar, 2020",1900.0,475.0,1.0,1,Hand-drawn
5471,Sanator: Scarlet Scarf MAGISTER EDITION,,9100.0,2548.0,1.0,7,Hand-drawn
5472,Call of Fries,"10 Jun, 2019",1900.0,380.0,1.0,1,Hand-drawn
5473,Artful Puzzlers,,19100.0,7212.0,1.0,3,Hand-drawn
5474,The Disguiser Of Fate,"19 Dec, 2019",1500.0,600.0,1.0,1,Hand-drawn
5475,Kaf Publishing Bundle,,6300.0,3234.0,1.0,1,Hand-drawn
5476,BE-A Walker,"7 May, 2020",4400.0,3520.0,1.0,7,Hand-drawn
5477,Randal's Monday,"12 Nov, 2014",55700.0,5570.0,1.0,3,Hand-drawn
5478,Star Story: The Horizon Escape,"5 Sep, 2017",7500.0,3000.0,1.0,3,Hand-drawn
5479,Arrog 尘归尘,"28 Jul, 2020",1500.0,1050.0,1.0,1,Hand-drawn
5480,Game + Soundtrack,,8800.0,2376.0,1.0,1,Hand-drawn
5481,Plankton,"27 Oct, 2016",1200.0,480.0,1.0,3,Hand-drawn
5482,九州：商旅（Nine Provinces: Caravan）,"30 Dec, 2019",4100.0,3690.0,1.0,1,Hand-drawn
5483,Marble Duel: Sphere-Matching Tactical Fantasy,"12 Nov, 2015",6400.0,1920.0,0.0,5,Hand-drawn
5484,Star Story: Game + OST + Artbook,,14300.0,3864.0,1.0,3,Hand-drawn
5485,Solitaire,,22100.0,7929.0,1.0,1,Hand-drawn
5486,Sanator: Scarlet Scarf + OST,,6300.0,2394.0,1.0,7,Hand-drawn
5487,STEINS;GATE,"9 Sep, 2016",11500.0,4600.0,1.0,1,Dating Sim
5488,STEINS;GATE SERIES BUNDLE,,47500.0,17100.0,1.0,1,Dating Sim
5489,STEINS;GATE + STEINS;GATE 0,,25000.0,9000.0,1.0,1,Dating Sim
5490,STEINS;GATE + CHAOS;CHILD,,38500.0,13860.0,1.0,1,Dating Sim
5491,Cute Honey 2,"30 Sep, 2020",1000.0,800.0,1.0,1,Dating Sim
5492,DSGame Bundle,,8400.0,6264.0,1.0,1,Dating Sim
5493,Circadian City,"1 Oct, 2020",5300.0,4240.0,1.0,3,Dating Sim
5494,メモリーズオフ-Innocent Fille-,"1 Apr, 2020",14900.0,10430.0,1.0,1,Dating Sim
5495,太吾绘卷 The Scroll Of Taiwu,"20 Sep, 2018",7700.0,6545.0,1.0,1,Dating Sim
5496,メモリーズオフ-Innocent Fille- DOUBLE PACK,,29800.0,16688.0,1.0,1,Dating Sim
5497,メモリーズオフ-Innocent Fille- for Dearest,"29 Apr, 2020",14900.0,10430.0,1.0,1,Dating Sim
5498,Senren＊Banka,"14 Feb, 2020",13500.0,10800.0,1.0,1,Dating Sim
5499,Harvest Moon: Light of Hope Special Edition,"14 Nov, 2017",7700.0,3850.0,1.0,1,Dating Sim
5500,SENRAN KAGURA ESTIVAL VERSUS,"17 Mar, 2017",11500.0,5750.0,1.0,1,Dating Sim
5501,Gal*Gun: Double Peace,"27 Sep, 2016",18300.0,3660.0,1.0,1,Dating Sim
5502,Our End of the World,"2 Nov, 2017",4400.0,2640.0,1.0,3,Dating Sim
5503,Harvest Moon: Light of Hope Complete Your Set,,12600.0,6300.0,1.0,1,Dating Sim
5504,Gaokao.Love.100Days,"30 May, 2015",5500.0,3300.0,1.0,1,Dating Sim
5505,Fatal Twelve,"30 Mar, 2018",7700.0,4620.0,1.0,7,Dating Sim
5506,The Fruit of Grisaia,"29 May, 2015",18300.0,10065.0,1.0,1,Dating Sim
5507,Trap Legend,"17 Jul, 2020",4400.0,3520.0,1.0,1,Dating Sim
5508,Trap Shrine,"29 Mar, 2019",4400.0,2200.0,1.0,1,Dating Sim
5509,Defeated Girl,"1 Oct, 2020",1000.0,600.0,1.0,1,Dating Sim
5510,云端之约,"30 Sep, 2020",3800.0,3040.0,1.0,1,Dating Sim
5511,The Men of Yoshiwara: Kikuya,"14 Oct, 2015",14500.0,4785.0,1.0,1,Dating Sim
5512,Wild Romance: Mofu Mofu Edition,"20 Nov, 2017",8500.0,5525.0,1.0,7,Dating Sim
5513,Gaokao.Love.100Days - Bundle,,9200.0,4692.0,1.0,1,Dating Sim
5514,Dogenzaka Lab Otome Games set,,84800.0,24313.0,1.0,1,Dating Sim
5515,True Love ～Confide to the Maple～,"5 Oct, 2016",6500.0,3250.0,1.0,1,Dating Sim
5516,LoveChoice,"30 Sep, 2018",1000.0,800.0,1.0,3,Dating Sim
5517,Magical Diary: Wolf Hall,"17 Feb, 2020",9500.0,7600.0,1.0,5,Dating Sim
5518,Tokyo School Life,"12 Feb, 2015",7500.0,3000.0,1.0,1,Dating Sim
5519,Magical Diary Collection,,17000.0,12080.0,1.0,5,Dating Sim
5520,Blood Code,"28 Dec, 2015",4400.0,2200.0,1.0,7,Dating Sim
5521,My Cute Fuhrer,"16 Apr, 2020",1000.0,250.0,1.0,1,Dating Sim
5522,Forest Fortress,"4 Apr, 2018",6400.0,1920.0,1.0,1,Dating Sim
5523,Anime Firefly,,14400.0,6944.0,1.0,1,Dating Sim
5524,Pub Encounter,"12 Apr, 2016",8800.0,3080.0,1.0,1,Dating Sim
5525,romantic player,"15 Jul, 2020",1500.0,1350.0,1.0,1,Dating Sim
5526,LuGame: Lunchtime Games Club!,"20 Jun, 2019",3800.0,2242.0,1.0,3,Dating Sim
5527,The Men of Yoshiwara: Kikuya and Ohgiya Bundle,,22500.0,7186.0,1.0,1,Dating Sim
5528,枕边少女 MOE Hypnotist - share dreams with you,"27 Jan, 2019",3300.0,1980.0,1.0,1,Dating Sim
5529,Fatal Twelve Complete Collection,,24900.0,13147.0,1.0,7,Dating Sim
5530,异世界的无厘头生活,"29 May, 2020",500.0,250.0,0.0,1,Dating Sim
5531,Dogenzaka Lab VN set,,26400.0,9189.0,1.0,1,Dating Sim
5532,The Charming Empire,"18 Apr, 2017",14500.0,8700.0,0.0,1,Dating Sim
5533,Grisaia Collection,,59100.0,31252.0,1.0,1,Dating Sim
5534,Love at First Sight,"18 May, 2015",5500.0,2750.0,1.0,7,Dating Sim
5535,Gods of Love: An Otome Visual Novel,"9 Mar, 2020",6900.0,4347.0,0.0,7,Dating Sim
5536,真恋~寄语枫秋~ Deluxe豪华版,,9700.0,4653.0,1.0,1,Dating Sim
5537,Tainted Grail,"18 Jun, 2020",9500.0,7125.0,1.0,1,Turn-Based Combat
5538,FINAL FANTASY X/X-2 HD Remaster,"12 May, 2016",14500.0,7250.0,1.0,1,Turn-Based Combat
5539,FINAL FANTASY IX,"13 Apr, 2016",14500.0,7250.0,1.0,1,Turn-Based Combat
5540,FINAL FANTASY® XIII,"9 Oct, 2014",11000.0,5500.0,1.0,1,Turn-Based Combat
5541,FINAL FANTASY VIII - REMASTERED,"3 Sep, 2019",12445.0,6222.0,0.0,1,Turn-Based Combat
5542,FINAL FANTASY VI,"16 Dec, 2015",11000.0,5500.0,1.0,1,Turn-Based Combat
5543,WORLD OF FINAL FANTASY®,"21 Nov, 2017",14935.0,7467.0,1.0,1,Turn-Based Combat
5544,FINAL FANTASY IV,"17 Sep, 2014",11000.0,5500.0,1.0,1,Turn-Based Combat
5545,FINAL FANTASY V,"24 Sep, 2015",11000.0,5500.0,1.0,1,Turn-Based Combat
5546,WORLD OF FINAL FANTASY® COMPLETE EDITION,,24491.0,11878.0,1.0,1,Turn-Based Combat
5547,Strategic Mind: Blitzkrieg,"22 May, 2020",14900.0,11920.0,1.0,1,Turn-Based Combat
5548,I am Setsuna,"19 Jul, 2016",18300.0,9150.0,1.0,1,Turn-Based Combat
5549,Bonfire,"26 Mar, 2020",7500.0,5250.0,1.0,3,Turn-Based Combat
5550,Chroma Squad,"30 Apr, 2015",6400.0,1280.0,1.0,7,Turn-Based Combat
5551,Company of Crime,"7 Aug, 2020",13500.0,9450.0,0.0,3,Turn-Based Combat
5552,Dust to the End,"29 Sep, 2020",4100.0,3444.0,1.0,1,Turn-Based Combat
5553,LOST SPHEAR,"23 Jan, 2018",29990.0,11996.0,0.0,1,Turn-Based Combat
5554,Daedalic - Gigantic Bundle,"17 Nov, 2015",55700.0,5570.0,1.0,1,Turn-Based Combat
5555,Stars in Shadow,"19 Jan, 2017",9500.0,2375.0,1.0,1,Turn-Based Combat
5556,Avernum 3: Ruined World,"31 Jan, 2018",9500.0,3800.0,1.0,3,Turn-Based Combat
5557,I am Setsuna Collector's Edition,,25000.0,11250.0,1.0,1,Turn-Based Combat
5558,"Warhammer 40,000: Space Wolf - Saga of the Great Awakening","12 Dec, 2017",5500.0,1650.0,1.0,1,Turn-Based Combat
5559,Sproggiwood,"24 Oct, 2014",7500.0,1500.0,1.0,7,Turn-Based Combat
5560,Concealed Intent,"2 Aug, 2016",6400.0,768.0,1.0,7,Turn-Based Combat
5561,Behold's Games,,24700.0,7400.0,1.0,7,Turn-Based Combat
5562,Forged of Blood,"1 Aug, 2019",11500.0,6900.0,0.0,1,Turn-Based Combat
5563,汉武大帝传,"19 Jun, 2020",3800.0,2660.0,1.0,1,Turn-Based Combat
5564,Strategic Mind: Blitzkrieg + Soundtrack,,17700.0,13984.0,1.0,1,Turn-Based Combat
5565,SKYHILL,"6 Oct, 2015",55700.0,5570.0,1.0,7,Turn-Based Combat
5566,The Adventure of Magical Girl,"21 Jun, 2018",1500.0,450.0,1.0,1,Turn-Based Combat
5567,鸿源战纪 - Tales of Hongyuan,"31 Aug, 2017",6900.0,4140.0,1.0,1,Turn-Based Combat
5568,All Walls Must Fall - A Tech-Noir Tactics Game,"23 Feb, 2018",4400.0,2200.0,0.0,7,Turn-Based Combat
